Workspace,Domain,Recommended Markdown,Purpose,Owner,Priority,Dependencies,Completion Criteria
Offer Drafts,Offer,Offer Drafts\00_Foundation\OFFER_STRATEGIC_ROADMAP.md,"Promote strategy into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer OS Owner / Value Architecture Lead,High,"Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Offer Strategy is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Offer Drafts,Offer,Offer Drafts\00_Governance\OFFER_OPERATING_CONSTITUTION.md,"Promote constitution into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer OS Owner / Value Architecture Lead,Critical,"Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Offer Constitution is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Offer Drafts,Offer,Offer Drafts\00_Governance\OFFER_GOVERNANCE_CHARTER_AND_RACI.md,"Promote governance into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer OS Owner / Value Architecture Lead,High,"Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Offer Governance is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Offer Drafts,Offer,Offer Drafts\01_Orchestration\OFFER_ORCHESTRATION_ENGINE.md,"Promote orchestration into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer OS Owner / Value Architecture Lead,High,"Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Offer Orchestration is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Offer Drafts,Offer,Offer Drafts\00_Workspace_Intelligence_Inventory\OFFER_SOURCE_INTELLIGENCE_REGISTER.md,"Promote workspace intelligence into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer OS Owner / Value Architecture Lead,Critical,"Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Offer Workspace Intelligence is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Offer Drafts,Offer,Offer Drafts\00_Workspace_Intelligence_Inventory\OFFER_SEPARATION_DELIVERY_MAP.md,"Promote separation intelligence into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer OS Owner / Value Architecture Lead,Medium-High,"Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Offer Separation Intelligence is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Offer Drafts,Offer,Offer Drafts\02_Domain_Intelligence\OFFER_ONTOLOGY_AND_DOMAIN_REGISTRY.md,"Promote domain intelligence into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer OS Owner / Value Architecture Lead,Medium-High,"Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Offer Domain Intelligence is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Offer Drafts,Offer,Offer Drafts\03_Registries\OFFER_MASTER_REGISTRY.md,"Promote registries into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer OS Owner / Value Architecture Lead,Critical,"Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Offer Registries is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Offer Drafts,Offer,Offer Drafts\01_Architecture\OFFER_OPERATING_ARCHITECTURE.md,"Promote architecture into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer OS Owner / Value Architecture Lead,Medium-High,"Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Offer Architecture is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Offer Drafts,Offer,Offer Drafts\04_State\OFFER_STATE_MODEL_AND_STATUS_BOARD.md,"Promote state management into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer OS Owner / Value Architecture Lead,Medium-High,"Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Offer State Management is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Offer Drafts,Offer,Offer Drafts\05_Execution\OFFER_EXECUTION_PLAYBOOK.md,"Promote execution into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer OS Owner / Value Architecture Lead,Medium-High,"Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Offer Execution is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Offer Drafts,Offer,Offer Drafts\05_Execution\OFFER_WORKFLOW_CATALOG.md,"Promote workflows into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer OS Owner / Value Architecture Lead,Medium-High,"Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Offer Workflows is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Offer Drafts,Offer,Offer Drafts\06_Automation\OFFER_AGENT_REGISTRY.md,"Promote agents into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer OS Owner / Value Architecture Lead,Medium,"Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Offer Agents is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Offer Drafts,Offer,Offer Drafts\06_Automation\OFFER_TOOL_AND_CONNECTOR_REGISTRY.md,"Promote tools into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer OS Owner / Value Architecture Lead,Medium,"Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Offer Tools is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Offer Drafts,Offer,Offer Drafts\07_Schemas\OFFER_DATA_CONTRACTS_AND_SCHEMAS.md,"Promote schemas into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer OS Owner / Value Architecture Lead,Medium,"Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Offer Schemas is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Offer Drafts,Offer,Offer Drafts\07_Schemas\OFFER_EVENT_CATALOG.md,"Promote events into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer OS Owner / Value Architecture Lead,Medium,"Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Offer Events is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Offer Drafts,Offer,Offer Drafts\08_Artifacts\OFFER_ARTIFACT_CATALOG.md,"Promote artifacts into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer OS Owner / Value Architecture Lead,Medium,"Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Offer Artifacts is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Offer Drafts,Offer,Offer Drafts\00_Governance\OFFER_OWNERSHIP_RACI.md,"Promote ownership into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer OS Owner / Value Architecture Lead,High,"Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Offer Ownership is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Offer Drafts,Offer,Offer Drafts\09_Validation\OFFER_VALIDATION_GATES.md,"Promote validation into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer OS Owner / Value Architecture Lead,High,"Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Offer Validation is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Offer Drafts,Offer,Offer Drafts\10_Observability\OFFER_OBSERVABILITY_DASHBOARD_SPEC.md,"Promote observability into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer OS Owner / Value Architecture Lead,High,"Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Offer Observability is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Offer Drafts,Offer,Offer Drafts\10_Observability\OFFER_INFORMATION_STORAGE_AND_PERSISTENCE_MAP.md,"Promote information storage into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer OS Owner / Value Architecture Lead,Medium-High,"Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Offer Information Storage is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Offer Drafts,Offer,Offer Drafts\11_Memory\OFFER_HISTORICAL_MEMORY_LOG.md,"Promote historical memory into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer OS Owner / Value Architecture Lead,Medium-High,"Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Offer Historical Memory is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Offer Drafts,Offer,Offer Drafts\11_Memory\OFFER_OPERATIONAL_MEMORY_LOG.md,"Promote operational memory into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer OS Owner / Value Architecture Lead,Medium,"Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Offer Operational Memory is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Offer Drafts,Offer,Offer Drafts\11_Memory\OFFER_DECISION_LOG.md,"Promote decision memory into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer OS Owner / Value Architecture Lead,Medium-High,"Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Offer Decision Memory is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Offer Drafts,Offer,Offer Drafts\11_Memory\OFFER_EXECUTION_LOG.md,"Promote execution memory into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer OS Owner / Value Architecture Lead,Medium,"Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Offer Execution Memory is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Offer Drafts,Offer,Offer Drafts\12_Learning\OFFER_LEARNING_LOOP_PROTOCOL.md,"Promote learning systems into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer OS Owner / Value Architecture Lead,Medium,"Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Offer Learning Systems is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Offer Drafts,Offer,Offer Drafts\00_Governance\OFFER_ENTERPRISE_CONTROLS.md,"Promote enterprise controls into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer OS Owner / Value Architecture Lead,Medium-High,"Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Offer Enterprise Controls is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Offer Drafts,Offer,Offer Drafts\06_Automation\OFFER_AUTOMATION_REGISTRY_AND_APPROVAL_MATRIX.md,"Promote automation into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer OS Owner / Value Architecture Lead,Medium-High,"Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Offer Automation is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Offer Drafts,Offer,Offer Drafts\00_Governance\OFFER_SECURITY_AND_ACCESS_POLICY.md,"Promote security into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer OS Owner / Value Architecture Lead,Medium,"Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Offer Security is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Offer Drafts,Offer,Offer Drafts\13_Resources\OFFER_RESOURCE_AND_CAPACITY_MODEL.md,"Promote resources into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer OS Owner / Value Architecture Lead,Medium,"Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Offer Resources is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Offer Drafts,Offer,Offer Drafts\14_Knowledge\OFFER_KNOWLEDGE_GRAPH_INDEX.md,"Promote knowledge into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer OS Owner / Value Architecture Lead,Medium,"Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Offer Knowledge is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Offer Drafts,Offer,Offer Drafts\15_Change\OFFER_CHANGE_CONTROL_PROTOCOL.md,"Promote change management into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer OS Owner / Value Architecture Lead,High,"Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Offer Change Management is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Offer Drafts,Offer,Offer Drafts\15_Change\OFFER_VERSIONING_AND_RELEASE_LOG.md,"Promote versioning into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer OS Owner / Value Architecture Lead,Medium-High,"Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Offer Versioning is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Offer Drafts,Offer,Offer Drafts\16_Recovery\OFFER_RECOVERY_AND_FALLBACK_PLAN.md,"Promote recovery into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer OS Owner / Value Architecture Lead,Medium,"Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Offer Recovery is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Offer Drafts,Offer,Offer Drafts\00_Foundation\OFFER_INITIATIVE_PORTFOLIO.md,"Promote strategic planning into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer OS Owner / Value Architecture Lead,Medium,"Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Offer Strategic Planning is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Offer Drafts,Offer,Offer Drafts\17_Evolution\OFFER_EVOLUTION_ROADMAP.md,"Promote evolution into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer OS Owner / Value Architecture Lead,Medium-High,"Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Offer Evolution is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Offer Drafts,Offer,Offer Drafts\18_Completion\OFFER_COMPLETION_CRITERIA.md,"Promote completion into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer OS Owner / Value Architecture Lead,Critical,"Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Offer Completion is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Branding Drafts,Branding,Branding Drafts\00_Governance\BRANDING_OPERATING_CONSTITUTION.md,"Promote constitution into the authoritative Branding OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Brand OS Owner / Trust and Narrative Lead,High,"Upstream: Sector, Client, Offer, Culture, Management. Downstream: Marketing, Sales, Client experience, Authority building, Agency positioning.","Branding Constitution is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Branding Drafts,Branding,Branding Drafts\11_Memory\BRANDING_HISTORICAL_MEMORY_LOG.md,"Promote historical memory into the authoritative Branding OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Brand OS Owner / Trust and Narrative Lead,Medium-High,"Upstream: Sector, Client, Offer, Culture, Management. Downstream: Marketing, Sales, Client experience, Authority building, Agency positioning.","Branding Historical Memory is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Branding Drafts,Branding,Branding Drafts\12_Learning\BRANDING_LEARNING_LOOP_PROTOCOL.md,"Promote learning systems into the authoritative Branding OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Brand OS Owner / Trust and Narrative Lead,Medium-High,"Upstream: Sector, Client, Offer, Culture, Management. Downstream: Marketing, Sales, Client experience, Authority building, Agency positioning.","Branding Learning Systems is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Branding Drafts,Branding,Branding Drafts\00_Governance\BRANDING_SECURITY_AND_ACCESS_POLICY.md,"Promote security into the authoritative Branding OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Brand OS Owner / Trust and Narrative Lead,Medium,"Upstream: Sector, Client, Offer, Culture, Management. Downstream: Marketing, Sales, Client experience, Authority building, Agency positioning.","Branding Security is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Branding Drafts,Branding,Branding Drafts\13_Resources\BRANDING_RESOURCE_AND_CAPACITY_MODEL.md,"Promote resources into the authoritative Branding OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Brand OS Owner / Trust and Narrative Lead,Medium-High,"Upstream: Sector, Client, Offer, Culture, Management. Downstream: Marketing, Sales, Client experience, Authority building, Agency positioning.","Branding Resources is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Branding Drafts,Branding,Branding Drafts\15_Change\BRANDING_CHANGE_CONTROL_PROTOCOL.md,"Promote change management into the authoritative Branding OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Brand OS Owner / Trust and Narrative Lead,Medium-High,"Upstream: Sector, Client, Offer, Culture, Management. Downstream: Marketing, Sales, Client experience, Authority building, Agency positioning.","Branding Change Management is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Branding Drafts,Branding,Branding Drafts\16_Recovery\BRANDING_RECOVERY_AND_FALLBACK_PLAN.md,"Promote recovery into the authoritative Branding OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Brand OS Owner / Trust and Narrative Lead,Medium,"Upstream: Sector, Client, Offer, Culture, Management. Downstream: Marketing, Sales, Client experience, Authority building, Agency positioning.","Branding Recovery is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Branding Drafts,Branding,Branding Drafts\00_Foundation\BRANDING_INITIATIVE_PORTFOLIO.md,"Promote strategic planning into the authoritative Branding OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Brand OS Owner / Trust and Narrative Lead,Medium-High,"Upstream: Sector, Client, Offer, Culture, Management. Downstream: Marketing, Sales, Client experience, Authority building, Agency positioning.","Branding Strategic Planning is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Branding Drafts,Branding,Branding Drafts\17_Evolution\BRANDING_EVOLUTION_ROADMAP.md,"Promote evolution into the authoritative Branding OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Brand OS Owner / Trust and Narrative Lead,Medium-High,"Upstream: Sector, Client, Offer, Culture, Management. Downstream: Marketing, Sales, Client experience, Authority building, Agency positioning.","Branding Evolution is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Financial Drafts,Finance,Financial Drafts\00_Governance\FINANCE_OPERATING_CONSTITUTION.md,"Promote constitution into the authoritative Finance OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Finance OS Owner / Financial Control Lead,Critical,"Upstream: Sales revenue, Client delivery economics, Operations spend, Legal/tax, Management priorities. Downstream: Management decisions, Offer pricing, Operations capacity, Hiring, Risk controls.","Finance Constitution is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Financial Drafts,Finance,Financial Drafts\07_Schemas\FINANCE_DATA_CONTRACTS_AND_SCHEMAS.md,"Promote schemas into the authoritative Finance OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Finance OS Owner / Financial Control Lead,Medium,"Upstream: Sales revenue, Client delivery economics, Operations spend, Legal/tax, Management priorities. Downstream: Management decisions, Offer pricing, Operations capacity, Hiring, Risk controls.","Finance Schemas is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Financial Drafts,Finance,Financial Drafts\09_Validation\FINANCE_VALIDATION_GATES.md,"Promote validation into the authoritative Finance OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Finance OS Owner / Financial Control Lead,High,"Upstream: Sales revenue, Client delivery economics, Operations spend, Legal/tax, Management priorities. Downstream: Management decisions, Offer pricing, Operations capacity, Hiring, Risk controls.","Finance Validation is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Financial Drafts,Finance,Financial Drafts\11_Memory\FINANCE_HISTORICAL_MEMORY_LOG.md,"Promote historical memory into the authoritative Finance OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Finance OS Owner / Financial Control Lead,Medium-High,"Upstream: Sales revenue, Client delivery economics, Operations spend, Legal/tax, Management priorities. Downstream: Management decisions, Offer pricing, Operations capacity, Hiring, Risk controls.","Finance Historical Memory is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
