Workspace,Domain,Document Name,Relative Path,Extension,Word Count,Layer Assignment,Purpose,Strategic Function,Automation Potential,Risk Factors
The ClientPartner Draft,ClientPartner Acquisition,Client Acquisition System Dynamics. Draft 5.docx,The ClientPartner Draft\Client Acquisition System Dynamics. Draft 5.docx,.docx,732,"Marketing + Sales, ClientPartner Acquisition, Automation","Contributes reusable Marketing knowledge, context, or operating doctrine.",Architecture / system map; Execution workflow; Intelligence asset; anchors Marketing in the Vision -> Strategy -> System -> Workflow chain.,High,"tracking gaps, message-market mismatch, brand inconsistency, channel waste"
The ClientPartner Draft,ClientPartner Acquisition,Client Partner Acquisition System. Draft 10.docx,The ClientPartner Draft\Client Partner Acquisition System. Draft 10.docx,.docx,1870,"Client + Sales, Marketing, Branding","Contributes reusable Client knowledge, context, or operating doctrine.",Architecture / system map; Execution workflow; Intelligence asset; anchors Client in the Vision -> Strategy -> System -> Workflow chain.,High,"expectation mismatch, poor onboarding, scope creep, weak outcome proof"
The ClientPartner Draft,ClientPartner Acquisition,Client Partner Acquisition. Draft 11.docx,The ClientPartner Draft\Client Partner Acquisition. Draft 11.docx,.docx,2915,"Automation + Sales, Management, ClientPartner Acquisition","Contributes reusable Automation knowledge, context, or operating doctrine.",Architecture / system map; Execution workflow; Measurement / KPI asset; anchors Automation in the Vision -> Strategy -> System -> Workflow chain.,High,"unsafe autonomy, stale memory, connector failure, insufficient approvals"
The ClientPartner Draft,ClientPartner Acquisition,ClientPartner Acquisition System. Draft 2.docx,The ClientPartner Draft\ClientPartner Acquisition System. Draft 2.docx,.docx,1870,"Client + Sales, Marketing, Branding","Contributes reusable Client knowledge, context, or operating doctrine.",Architecture / system map; Execution workflow; Intelligence asset; anchors Client in the Vision -> Strategy -> System -> Workflow chain.,High,"expectation mismatch, poor onboarding, scope creep, weak outcome proof"
The ClientPartner Draft,ClientPartner Acquisition,ClientPartner Acquisition. Draft 3.docx,The ClientPartner Draft\ClientPartner Acquisition. Draft 3.docx,.docx,987,"Client + ClientPartner Acquisition, Automation, Offer","Contributes reusable Client knowledge, context, or operating doctrine.",Architecture / system map; Intelligence asset; Governance / risk control; anchors Client in the Vision -> Strategy -> System -> Workflow chain.,High,"expectation mismatch, poor onboarding, scope creep, weak outcome proof"
The ClientPartner Draft,ClientPartner Acquisition,ClientPartner Aquisition. Draft 1.docx,The ClientPartner Draft\ClientPartner Aquisition. Draft 1.docx,.docx,2483,"Client + ClientPartner Acquisition, Sales, Branding","Contributes reusable Client knowledge, context, or operating doctrine.",Architecture / system map; Intelligence asset; Automation / agent runtime; anchors Client in the Vision -> Strategy -> System -> Workflow chain.,High,"expectation mismatch, poor onboarding, scope creep, weak outcome proof"
The ClientPartner Draft,ClientPartner Acquisition,ClientPartner Os Architure. Draft 8.docx,The ClientPartner Draft\ClientPartner Os Architure. Draft 8.docx,.docx,3992,"Automation + Operations, Management, ClientPartner Acquisition","Positions Automation components, dependencies, controls, and flows inside the agency OS.",Architecture / system map; Execution workflow; Automation / agent runtime; anchors Automation in the Vision -> Strategy -> System -> Workflow chain.,High,"unsafe autonomy, stale memory, connector failure, insufficient approvals"
The ClientPartner Draft,ClientPartner Acquisition,ClientPartner Types.Draft 6.docx,The ClientPartner Draft\ClientPartner Types.Draft 6.docx,.docx,3275,"Client + Branding, Marketing, Offer","Contributes reusable Client knowledge, context, or operating doctrine.",Architecture / system map; Execution workflow; Intelligence asset; anchors Client in the Vision -> Strategy -> System -> Workflow chain.,High,"expectation mismatch, poor onboarding, scope creep, weak outcome proof"
The ClientPartner Draft,ClientPartner Acquisition,CRM System Architure. raft 13.docx,The ClientPartner Draft\CRM System Architure. raft 13.docx,.docx,1769,"Sales + Client, Management, Automation","Positions Sales components, dependencies, controls, and flows inside the agency OS.",Architecture / system map; Execution workflow; Intelligence asset; anchors Sales in the Vision -> Strategy -> System -> Workflow chain.,High,"CRM hygiene gaps, unsupported claims, pipeline leakage, discount pressure"
The ClientPartner Draft,ClientPartner Acquisition,Psychographics in Client Acquisition. Draft 4.docx,The ClientPartner Draft\Psychographics in Client Acquisition. Draft 4.docx,.docx,1671,"Client + Automation, ClientPartner Acquisition, Management","Contributes reusable Client knowledge, context, or operating doctrine.",Vision doctrine; Architecture / system map; Execution workflow; anchors Client in the Vision -> Strategy -> System -> Workflow chain.,High,"expectation mismatch, poor onboarding, scope creep, weak outcome proof"
The ClientPartner Draft,ClientPartner Acquisition,Social Media in Acquisition. Draft 9.docx,The ClientPartner Draft\Social Media in Acquisition. Draft 9.docx,.docx,878,"Marketing + Branding, ClientPartner Acquisition, Client","Contributes reusable Marketing knowledge, context, or operating doctrine.",Architecture / system map; Intelligence asset; Measurement / KPI asset; anchors Marketing in the Vision -> Strategy -> System -> Workflow chain.,High,"tracking gaps, message-market mismatch, brand inconsistency, channel waste"
The ClientPartner Draft,ClientPartner Acquisition,Strategic Operational System. Draft 12.docx,The ClientPartner Draft\Strategic Operational System. Draft 12.docx,.docx,2095,"Automation + Operations, Management, ClientPartner Acquisition","Contributes reusable Automation knowledge, context, or operating doctrine.",Architecture / system map; Execution workflow; Intelligence asset; anchors Automation in the Vision -> Strategy -> System -> Workflow chain.,High,"unsafe autonomy, stale memory, connector failure, insufficient approvals"
Offer Drafts,Offer,Agency Pricing Architure. Draft 28.docx,Offer Drafts\Agency Pricing Architure. Draft 28.docx,.docx,2849,"Offer + Automation, Management, Sales","Positions Offer components, dependencies, controls, and flows inside the agency OS.",Architecture / system map; Intelligence asset; Measurement / KPI asset; anchors Offer in the Vision -> Strategy -> System -> Workflow chain.,High,"overpromising, margin leakage, unclear value metric, delivery mismatch"
Offer Drafts,Offer,Audience navigation in an offer. Draft 17.docx,Offer Drafts\Audience navigation in an offer. Draft 17.docx,.docx,587,"Offer + Client, Management, Branding","Contributes reusable Offer knowledge, context, or operating doctrine.",Architecture / system map; Intelligence asset; Governance / risk control; anchors Offer in the Vision -> Strategy -> System -> Workflow chain.,High,"overpromising, margin leakage, unclear value metric, delivery mismatch"
Offer Drafts,Offer,Autonomous Domain.Draft 26.docx,Offer Drafts\Autonomous Domain.Draft 26.docx,.docx,2151,"Automation + Operations, Management, Offer","Contributes reusable Automation knowledge, context, or operating doctrine.",Architecture / system map; Execution workflow; Intelligence asset; anchors Automation in the Vision -> Strategy -> System -> Workflow chain.,High,"unsafe autonomy, stale memory, connector failure, insufficient approvals"
Offer Drafts,Offer,Autonomous Execution Framework. Draft 27.docx,Offer Drafts\Autonomous Execution Framework. Draft 27.docx,.docx,1991,"Automation + Operations, Management, Offer",Turns Automation intelligence into repeatable operating steps.,Architecture / system map; Execution workflow; Intelligence asset; anchors Automation in the Vision -> Strategy -> System -> Workflow chain.,High,"unsafe autonomy, stale memory, connector failure, insufficient approvals"
Offer Drafts,Offer,BRPOS System Upgrade. Draft 22.docx,Offer Drafts\BRPOS System Upgrade. Draft 22.docx,.docx,1897,"Branding + Marketing, Offer, Sector","Contributes reusable Branding knowledge, context, or operating doctrine.",Architecture / system map; Execution workflow; Intelligence asset; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,High,"generic output, narrative drift, visual inconsistency, unproven claims"
Offer Drafts,Offer,Building Client Portfolio. Draft 16.docx,Offer Drafts\Building Client Portfolio. Draft 16.docx,.docx,2402,"Client + Offer, Management, Automation","Contributes reusable Client knowledge, context, or operating doctrine.",Architecture / system map; Governance / risk control; Automation / agent runtime; anchors Client in the Vision -> Strategy -> System -> Workflow chain.,High,"expectation mismatch, poor onboarding, scope creep, weak outcome proof"
Offer Drafts,Offer,Building Pre-Offer Audience. Draft 18.docx,Offer Drafts\Building Pre-Offer Audience. Draft 18.docx,.docx,565,"Offer + Marketing, Branding, Automation","Contributes reusable Offer knowledge, context, or operating doctrine.",Intelligence asset; Automation / agent runtime; anchors Offer in the Vision -> Strategy -> System -> Workflow chain.,High,"overpromising, margin leakage, unclear value metric, delivery mismatch"
Offer Drafts,Offer,Building Sector Knowledge. Draft 11.docx,Offer Drafts\Building Sector Knowledge. Draft 11.docx,.docx,776,"Offer + Sector, Automation, Client","Contributes reusable Offer knowledge, context, or operating doctrine.",Architecture / system map; Intelligence asset; Governance / risk control; anchors Offer in the Vision -> Strategy -> System -> Workflow chain.,High,"overpromising, margin leakage, unclear value metric, delivery mismatch"
Offer Drafts,Offer,CPAROS System Upgrade.Draft 20.docx,Offer Drafts\CPAROS System Upgrade.Draft 20.docx,.docx,2666,"Sales + Marketing, Client, Automation","Contributes reusable Sales knowledge, context, or operating doctrine.",Architecture / system map; Execution workflow; Intelligence asset; anchors Sales in the Vision -> Strategy -> System -> Workflow chain.,High,"CRM hygiene gaps, unsupported claims, pipeline leakage, discount pressure"
Offer Drafts,Offer,Creating High Performance. Draft 7.docx,Offer Drafts\Creating High Performance. Draft 7.docx,.docx,616,"Offer + Automation, Client, Sector","Contributes reusable Offer knowledge, context, or operating doctrine.",Architecture / system map; Intelligence asset; Governance / risk control; anchors Offer in the Vision -> Strategy -> System -> Workflow chain.,Medium,"overpromising, margin leakage, unclear value metric, delivery mismatch"
Offer Drafts,Offer,Engineering Customer Success. Draft 12.docx,Offer Drafts\Engineering Customer Success. Draft 12.docx,.docx,666,"Offer + Client, Automation, Hiring","Contributes reusable Offer knowledge, context, or operating doctrine.",Architecture / system map; Measurement / KPI asset; Automation / agent runtime; anchors Offer in the Vision -> Strategy -> System -> Workflow chain.,High,"overpromising, margin leakage, unclear value metric, delivery mismatch"
Offer Drafts,Offer,Maintaining Offer Engine. Draft 8.docx,Offer Drafts\Maintaining Offer Engine. Draft 8.docx,.docx,611,"Offer + Client, Automation, Sales","Contributes reusable Offer knowledge, context, or operating doctrine.",Architecture / system map; Execution workflow; Intelligence asset; anchors Offer in the Vision -> Strategy -> System -> Workflow chain.,High,"overpromising, margin leakage, unclear value metric, delivery mismatch"
Offer Drafts,Offer,Offer Alginment Sucess. Draft 2.docx,Offer Drafts\Offer Alginment Sucess. Draft 2.docx,.docx,723,"Offer + Client, Sales, Marketing","Contributes reusable Offer knowledge, context, or operating doctrine.",Architecture / system map; Governance / risk control; Measurement / KPI asset; anchors Offer in the Vision -> Strategy -> System -> Workflow chain.,Medium,"overpromising, margin leakage, unclear value metric, delivery mismatch"
Offer Drafts,Offer,Offer Architure Breakdown. Draft 13.docx,Offer Drafts\Offer Architure Breakdown. Draft 13.docx,.docx,1030,"Offer + Automation, Client, Sector","Positions Offer components, dependencies, controls, and flows inside the agency OS.",Architecture / system map; Governance / risk control; Automation / agent runtime; anchors Offer in the Vision -> Strategy -> System -> Workflow chain.,High,"overpromising, margin leakage, unclear value metric, delivery mismatch"
Offer Drafts,Offer,Offer Ecosystem Analysis. Draft 25.docx,Offer Drafts\Offer Ecosystem Analysis. Draft 25.docx,.docx,3659,"Offer + Automation, Branding, Operations","Contributes reusable Offer knowledge, context, or operating doctrine.",Architecture / system map; Execution workflow; Intelligence asset; anchors Offer in the Vision -> Strategy -> System -> Workflow chain.,High,"overpromising, margin leakage, unclear value metric, delivery mismatch"
Offer Drafts,Offer,Offer Flywheel Dynamics. Draft 3.docx,Offer Drafts\Offer Flywheel Dynamics. Draft 3.docx,.docx,1148,"Client + Offer, Marketing, Sales","Contributes reusable Client knowledge, context, or operating doctrine.",Architecture / system map; Measurement / KPI asset; Automation / agent runtime; anchors Client in the Vision -> Strategy -> System -> Workflow chain.,High,"expectation mismatch, poor onboarding, scope creep, weak outcome proof"
Offer Drafts,Offer,Offer Knowledge Intelligence. Draft 15.docx,Offer Drafts\Offer Knowledge Intelligence. Draft 15.docx,.docx,647,"Offer + Automation, Sector, Operations","Contributes reusable Offer knowledge, context, or operating doctrine.",Architecture / system map; Execution workflow; Intelligence asset; anchors Offer in the Vision -> Strategy -> System -> Workflow chain.,High,"overpromising, margin leakage, unclear value metric, delivery mismatch"
Offer Drafts,Offer,Offer Layer Breakdown. Draft 5.docx,Offer Drafts\Offer Layer Breakdown. Draft 5.docx,.docx,548,"Offer + Client, Marketing, Sales","Contributes reusable Offer knowledge, context, or operating doctrine.",Architecture / system map; Execution workflow; Governance / risk control; anchors Offer in the Vision -> Strategy -> System -> Workflow chain.,High,"overpromising, margin leakage, unclear value metric, delivery mismatch"
Offer Drafts,Offer,Offer Logic Frameworks. Draft 10.docx,Offer Drafts\Offer Logic Frameworks. Draft 10.docx,.docx,534,"Offer + Automation, Management, Sector","Contributes reusable Offer knowledge, context, or operating doctrine.",Architecture / system map; Execution workflow; Governance / risk control; anchors Offer in the Vision -> Strategy -> System -> Workflow chain.,High,"overpromising, margin leakage, unclear value metric, delivery mismatch"
Offer Drafts,Offer,Offer Operational for the Calendar. Draft 9.docx,Offer Drafts\Offer Operational for the Calendar. Draft 9.docx,.docx,1228,"Offer + Operations, Marketing, Automation","Contributes reusable Offer knowledge, context, or operating doctrine.",Architecture / system map; Execution workflow; Automation / agent runtime; anchors Offer in the Vision -> Strategy -> System -> Workflow chain.,High,"overpromising, margin leakage, unclear value metric, delivery mismatch"
Offer Drafts,Offer,Offer Orchestration Architect. Draft 24.docx,Offer Drafts\Offer Orchestration Architect. Draft 24.docx,.docx,1678,"Automation + Offer, Management, Marketing","Contributes reusable Automation knowledge, context, or operating doctrine.",Architecture / system map; Execution workflow; Governance / risk control; anchors Automation in the Vision -> Strategy -> System -> Workflow chain.,High,"unsafe autonomy, stale memory, connector failure, insufficient approvals"
Offer Drafts,Offer,Offer Os Architure. Draft 19.docx,Offer Drafts\Offer Os Architure. Draft 19.docx,.docx,3932,"Automation + Operations, Management, Offer","Positions Automation components, dependencies, controls, and flows inside the agency OS.",Architecture / system map; Execution workflow; Automation / agent runtime; anchors Automation in the Vision -> Strategy -> System -> Workflow chain.,High,"unsafe autonomy, stale memory, connector failure, insufficient approvals"
Offer Drafts,Offer,Offer Stratergies Breakdown. Draft 4.docx,Offer Drafts\Offer Stratergies Breakdown. Draft 4.docx,.docx,731,"Offer + Management, Client, Automation","Contributes reusable Offer knowledge, context, or operating doctrine.",Architecture / system map; Governance / risk control; Measurement / KPI asset; anchors Offer in the Vision -> Strategy -> System -> Workflow chain.,High,"overpromising, margin leakage, unclear value metric, delivery mismatch"
Offer Drafts,Offer,Organizing and Scaling Offer. Draft 14.docx,Offer Drafts\Organizing and Scaling Offer. Draft 14.docx,.docx,643,"Offer + Client, Automation, Marketing","Contributes reusable Offer knowledge, context, or operating doctrine.",Architecture / system map; Intelligence asset; Governance / risk control; anchors Offer in the Vision -> Strategy -> System -> Workflow chain.,High,"overpromising, margin leakage, unclear value metric, delivery mismatch"
Offer Drafts,Offer,Psychographics of an Offer. Draft 6.docx,Offer Drafts\Psychographics of an Offer. Draft 6.docx,.docx,680,"Offer + Sales, Client, Branding","Contributes reusable Offer knowledge, context, or operating doctrine.",Architecture / system map; Execution workflow; Intelligence asset; anchors Offer in the Vision -> Strategy -> System -> Workflow chain.,High,"overpromising, margin leakage, unclear value metric, delivery mismatch"
Offer Drafts,Offer,Revenue Orchastration System. Draft 21.docx,Offer Drafts\Revenue Orchastration System. Draft 21.docx,.docx,1815,"Marketing + Automation, Offer, Client","Contributes reusable Marketing knowledge, context, or operating doctrine.",Architecture / system map; Execution workflow; Intelligence asset; anchors Marketing in the Vision -> Strategy -> System -> Workflow chain.,High,"tracking gaps, message-market mismatch, brand inconsistency, channel waste"
Offer Drafts,Offer,Revenue Transformation Blueprint. Draft 23.docx,Offer Drafts\Revenue Transformation Blueprint. Draft 23.docx,.docx,3950,"Automation + Sales, Management, Client","Positions Automation components, dependencies, controls, and flows inside the agency OS.",Vision doctrine; Architecture / system map; Execution workflow; anchors Automation in the Vision -> Strategy -> System -> Workflow chain.,High,"unsafe autonomy, stale memory, connector failure, insufficient approvals"
Offer Drafts,Offer,What is an offer. Draft 1.docx,Offer Drafts\What is an offer. Draft 1.docx,.docx,358,"Offer + Finance, Legal, Sales","Contributes reusable Offer knowledge, context, or operating doctrine.",Architecture / system map; Intelligence asset; Governance / risk control; anchors Offer in the Vision -> Strategy -> System -> Workflow chain.,Medium,"overpromising, margin leakage, unclear value metric, delivery mismatch"
Branding Drafts,Branding,360 Branding Scope. Draft 28.docx,Branding Drafts\360 Branding Scope. Draft 28.docx,.docx,766,"Branding + Management, Marketing, Automation","Contributes reusable Branding knowledge, context, or operating doctrine.",Architecture / system map; Intelligence asset; Measurement / KPI asset; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,High,"generic output, narrative drift, visual inconsistency, unproven claims"
Branding Drafts,Branding,Agentic Branding Orchestration Architect. Draft 39.docx,Branding Drafts\Agentic Branding Orchestration Architect. Draft 39.docx,.docx,3110,"Branding + Automation, Marketing, Management",Provides agent/runtime instructions or integration contracts for automating Branding work.,Architecture / system map; Execution workflow; Intelligence asset; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,High,"generic output, narrative drift, visual inconsistency, unproven claims"
Branding Drafts,Branding,Audience Navigation in Branding. Draft 33.docx,Branding Drafts\Audience Navigation in Branding. Draft 33.docx,.docx,546,"Branding + Marketing, Automation, Management","Contributes reusable Branding knowledge, context, or operating doctrine.",Architecture / system map; Intelligence asset; Automation / agent runtime; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,High,"generic output, narrative drift, visual inconsistency, unproven claims"
Branding Drafts,Branding,.gitignore,Branding Drafts\bois\.gitignore,[none],0,Branding + Automation,"Preserves reusable Branding source intelligence, runtime support, or technical implementation detail.",Reference / source asset; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,Medium,"generic output, narrative drift, visual inconsistency, unproven claims"
Branding Drafts,Branding,.gitkeep,Branding Drafts\bois\.gitkeep,[none],0,Branding + Automation,"Preserves reusable Branding source intelligence, runtime support, or technical implementation detail.",Reference / source asset; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,Medium,"generic output, narrative drift, visual inconsistency, unproven claims"
Branding Drafts,Branding,__init__.py,Branding Drafts\bois\__init__.py,.py,3,Branding + Automation,"Preserves reusable Branding source intelligence, runtime support, or technical implementation detail.",Reference / source asset; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,High,"generic output, narrative drift, visual inconsistency, unproven claims"
Branding Drafts,Branding,__init__.cpython-312.pyc,Branding Drafts\bois\__pycache__\__init__.cpython-312.pyc,.pyc,11,Branding + Automation,"Contributes reusable Branding knowledge, context, or operating doctrine.",Measurement / KPI asset; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,Medium,"generic output, narrative drift, visual inconsistency, unproven claims"
Branding Drafts,Branding,AGENT_SYSTEM.md,Branding Drafts\bois\agents\AGENT_SYSTEM.md,.md,631,"Branding + Automation, Marketing, Sector",Provides agent/runtime instructions or integration contracts for automating Branding work.,Intelligence asset; Governance / risk control; Automation / agent runtime; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,High,"generic output, narrative drift, visual inconsistency, unproven claims"
Branding Drafts,Branding,README.md,Branding Drafts\bois\api\README.md,.md,98,"Branding + Client, Automation, Management","Contributes reusable Branding knowledge, context, or operating doctrine.",Governance / risk control; Automation / agent runtime; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,High,"generic output, narrative drift, visual inconsistency, unproven claims"
Branding Drafts,Branding,__init__.py,Branding Drafts\bois\core\__init__.py,.py,4,Branding + Automation,"Contributes reusable Branding knowledge, context, or operating doctrine.",Automation / agent runtime; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,High,"generic output, narrative drift, visual inconsistency, unproven claims"
Branding Drafts,Branding,__init__.cpython-312.pyc,Branding Drafts\bois\core\__pycache__\__init__.cpython-312.pyc,.pyc,11,Branding + Automation,"Contributes reusable Branding knowledge, context, or operating doctrine.",Measurement / KPI asset; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,Medium,"generic output, narrative drift, visual inconsistency, unproven claims"
Branding Drafts,Branding,client_workspace.cpython-312.pyc,Branding Drafts\bois\core\__pycache__\client_workspace.cpython-312.pyc,.pyc,11,Branding + Automation,"Contributes reusable Branding knowledge, context, or operating doctrine.",Measurement / KPI asset; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,Medium,"generic output, narrative drift, visual inconsistency, unproven claims"
Branding Drafts,Branding,models.cpython-312.pyc,Branding Drafts\bois\core\__pycache__\models.cpython-312.pyc,.pyc,11,Branding + Automation,"Contributes reusable Branding knowledge, context, or operating doctrine.",Measurement / KPI asset; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,Medium,"generic output, narrative drift, visual inconsistency, unproven claims"
Branding Drafts,Branding,client_workspace.py,Branding Drafts\bois\core\client_workspace.py,.py,132,"Branding + Client, Automation","Contributes reusable Branding knowledge, context, or operating doctrine.",Governance / risk control; Automation / agent runtime; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,High,"generic output, narrative drift, visual inconsistency, unproven claims"
Branding Drafts,Branding,__init__.py,Branding Drafts\bois\core\governance\__init__.py,.py,3,Branding + Automation,"Contributes reusable Branding knowledge, context, or operating doctrine.",Governance / risk control; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,High,"generic output, narrative drift, visual inconsistency, unproven claims"
Branding Drafts,Branding,__init__.cpython-312.pyc,Branding Drafts\bois\core\governance\__pycache__\__init__.cpython-312.pyc,.pyc,11,Branding + Automation,"Contributes reusable Branding knowledge, context, or operating doctrine.",Measurement / KPI asset; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,Medium,"generic output, narrative drift, visual inconsistency, unproven claims"
Branding Drafts,Branding,policy.cpython-312.pyc,Branding Drafts\bois\core\governance\__pycache__\policy.cpython-312.pyc,.pyc,11,Branding + Automation,"Contributes reusable Branding knowledge, context, or operating doctrine.",Governance / risk control; Measurement / KPI asset; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,Medium,"generic output, narrative drift, visual inconsistency, unproven claims"
Branding Drafts,Branding,policy.py,Branding Drafts\bois\core\governance\policy.py,.py,362,"Branding + Automation, Management, Marketing","Contributes reusable Branding knowledge, context, or operating doctrine.",Intelligence asset; Governance / risk control; Automation / agent runtime; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,High,"generic output, narrative drift, visual inconsistency, unproven claims"
Branding Drafts,Branding,__init__.py,Branding Drafts\bois\core\grading\__init__.py,.py,3,Branding + Automation,"Preserves reusable Branding source intelligence, runtime support, or technical implementation detail.",Reference / source asset; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,High,"generic output, narrative drift, visual inconsistency, unproven claims"
Branding Drafts,Branding,__init__.cpython-312.pyc,Branding Drafts\bois\core\grading\__pycache__\__init__.cpython-312.pyc,.pyc,11,Branding + Automation,"Contributes reusable Branding knowledge, context, or operating doctrine.",Measurement / KPI asset; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,Medium,"generic output, narrative drift, visual inconsistency, unproven claims"
Branding Drafts,Branding,engine.cpython-312.pyc,Branding Drafts\bois\core\grading\__pycache__\engine.cpython-312.pyc,.pyc,11,Branding + Automation,"Contributes reusable Branding knowledge, context, or operating doctrine.",Measurement / KPI asset; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,Medium,"generic output, narrative drift, visual inconsistency, unproven claims"
Branding Drafts,Branding,engine.py,Branding Drafts\bois\core\grading\engine.py,.py,540,"Branding + Automation, Marketing, Sector","Contributes reusable Branding knowledge, context, or operating doctrine.",Intelligence asset; Governance / risk control; Automation / agent runtime; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,High,"generic output, narrative drift, visual inconsistency, unproven claims"
Branding Drafts,Branding,__init__.py,Branding Drafts\bois\core\ingestion\__init__.py,.py,5,Branding + Automation,"Preserves reusable Branding source intelligence, runtime support, or technical implementation detail.",Reference / source asset; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,High,"generic output, narrative drift, visual inconsistency, unproven claims"
Branding Drafts,Branding,__init__.cpython-312.pyc,Branding Drafts\bois\core\ingestion\__pycache__\__init__.cpython-312.pyc,.pyc,11,Branding + Automation,"Contributes reusable Branding knowledge, context, or operating doctrine.",Measurement / KPI asset; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,Medium,"generic output, narrative drift, visual inconsistency, unproven claims"
Branding Drafts,Branding,docx_reader.cpython-312.pyc,Branding Drafts\bois\core\ingestion\__pycache__\docx_reader.cpython-312.pyc,.pyc,11,Branding + Automation,"Contributes reusable Branding knowledge, context, or operating doctrine.",Measurement / KPI asset; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,Medium,"generic output, narrative drift, visual inconsistency, unproven claims"
Branding Drafts,Branding,pipeline.cpython-312.pyc,Branding Drafts\bois\core\ingestion\__pycache__\pipeline.cpython-312.pyc,.pyc,11,Branding + Automation,"Contributes reusable Branding knowledge, context, or operating doctrine.",Measurement / KPI asset; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,Medium,"generic output, narrative drift, visual inconsistency, unproven claims"
Branding Drafts,Branding,docx_reader.py,Branding Drafts\bois\core\ingestion\docx_reader.py,.py,118,Branding + Automation,"Contributes reusable Branding knowledge, context, or operating doctrine.",Automation / agent runtime; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,High,"generic output, narrative drift, visual inconsistency, unproven claims"
Branding Drafts,Branding,pipeline.py,Branding Drafts\bois\core\ingestion\pipeline.py,.py,904,"Branding + Automation, Sector, Marketing","Contributes reusable Branding knowledge, context, or operating doctrine.",Execution workflow; Intelligence asset; Governance / risk control; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,High,"generic output, narrative drift, visual inconsistency, unproven claims"
Branding Drafts,Branding,__init__.py,Branding Drafts\bois\core\knowledge\__init__.py,.py,5,Branding + Automation,"Contributes reusable Branding knowledge, context, or operating doctrine.",Intelligence asset; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,High,"generic output, narrative drift, visual inconsistency, unproven claims"
Branding Drafts,Branding,__init__.cpython-312.pyc,Branding Drafts\bois\core\knowledge\__pycache__\__init__.cpython-312.pyc,.pyc,11,Branding + Automation,"Contributes reusable Branding knowledge, context, or operating doctrine.",Measurement / KPI asset; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,Medium,"generic output, narrative drift, visual inconsistency, unproven claims"
Branding Drafts,Branding,graph_builder.cpython-312.pyc,Branding Drafts\bois\core\knowledge\__pycache__\graph_builder.cpython-312.pyc,.pyc,11,Branding + Automation,"Contributes reusable Branding knowledge, context, or operating doctrine.",Measurement / KPI asset; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,Medium,"generic output, narrative drift, visual inconsistency, unproven claims"
Branding Drafts,Branding,graph_builder.py,Branding Drafts\bois\core\knowledge\graph_builder.py,.py,360,Branding + Automation,"Contributes reusable Branding knowledge, context, or operating doctrine.",Automation / agent runtime; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,High,"generic output, narrative drift, visual inconsistency, unproven claims"
Branding Drafts,Branding,__init__.py,Branding Drafts\bois\core\memory\__init__.py,.py,4,Branding + Automation,"Preserves reusable Branding source intelligence, runtime support, or technical implementation detail.",Reference / source asset; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,High,"generic output, narrative drift, visual inconsistency, unproven claims"
Branding Drafts,Branding,__init__.cpython-312.pyc,Branding Drafts\bois\core\memory\__pycache__\__init__.cpython-312.pyc,.pyc,11,Branding + Automation,"Contributes reusable Branding knowledge, context, or operating doctrine.",Measurement / KPI asset; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,Medium,"generic output, narrative drift, visual inconsistency, unproven claims"
Branding Drafts,Branding,store.cpython-312.pyc,Branding Drafts\bois\core\memory\__pycache__\store.cpython-312.pyc,.pyc,11,Branding + Automation,"Contributes reusable Branding knowledge, context, or operating doctrine.",Measurement / KPI asset; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,Medium,"generic output, narrative drift, visual inconsistency, unproven claims"
